2012,11,San Jose State,47,New Mexico State,7
2012,11,South Alabama,14,North Texas,24
2012,11,Southern Mississippi,6,SMU,34
2012,11,Texas A&M,29,Alabama,24
2012,11,Tulane,23,Memphis,37
2012,11,Tulsa,41,Houston,7
2012,11,UCF,31,UTEP,24
2012,11,UCLA,44,Washington State,36
2012,11,UNLV,11,Colorado State,33
2012,11,Utah,15,Washington,34
2012,11,Vanderbilt,27,Mississippi,26
2012,11,Wake Forest,6,North Carolina State,37
2012,11,West Virginia,34,Oklahoma State,55
2012,11,Western Michigan,24,Buffalo,29
2012,11,Wisconsin,62,Indiana,14
2012,11,Wyoming,28,New Mexico,23
2012,12,Alabama A&M,7,Auburn,51
2012,12,Arizona,34,Utah,24
2012,12,Arkansas,14,Mississippi State,45
2012,12,Arkansas State,41,Troy,34
2012,12,BYU,14,San Jose State,20
2012,12,Buffalo,29,Massachusetts,19
2012,12,California,14,Oregon State,62
2012,12,Colorado State,14,Boise State,42
2012,12,Duke,24,Georgia Tech,42
2012,12,East Carolina,28,Tulane,23
2012,12,Eastern Michigan,29,Western Michigan,23
2012,12,FIU,34,Florida Atlantic,24
2012,12,Florida State,41,Maryland,14
2012,12,Georgia Southern,14,Georgia,45
2012,12,Hawaii,7,Air Force,21
2012,12,Houston,41,Marshall,44
2012,12,Indiana,22,Penn State,45
2012,12,Iowa,17,Michigan,42
2012,12,Iowa State,51,Kansas,23
2012,12,Jacksonville State,0,Florida,23
2012,12,Kansas State,24,Baylor,52
2012,12,Kent State,31,Bowling Green,24
2012,12,Memphis,46,UAB,9
2012,12,Miami,16,Central Michigan,30
2012,12,Middle Tennessee State,20,South Alabama,12
2012,12,Minnesota,14,Nebraska,38
2012,12,Mississippi,35,LSU,41
2012,12,Nevada,31,New Mexico,24
2012,12,North Carolina,37,Virginia,13
2012,12,North Carolina State,48,Clemson,62
2012,12,North Texas,16,Louisiana-Monroe,42
2012,12,Northwestern,23,Michigan State,20
2012,12,Ohio,27,Ball State,52
2012,12,Ohio State,21,Wisconsin,14
2012,12,Oklahoma,50,West Virginia,49
2012,12,Purdue,20,Illinois,17
2012,12,Rutgers,10,Cincinnati,3
2012,12,SMU,14,Rice,36
2012,12,Sam Houston State,28,Texas A&M,47
2012,12,Samford,3,Kentucky,34
2012,12,South Florida,9,Miami,40
2012,12,Stanford,17,Oregon,14
2012,12,Syracuse,31,Missouri,27
2012,12,Temple,63,Army,32
2012,12,Tennessee,18,Vanderbilt,41
2012,12,Texas State,10,Navy,21
2012,12,Texas Tech,21,Oklahoma State,59
2012,12,Toledo,24,Northern Illinois,31
2012,12,UCF,21,Tulsa,23
2012,12,USC,28,UCLA,38
2012,12,UTEP,34,Southern Mississippi,33
2012,12,UTSA,34,Idaho,27
2012,12,Utah State,48,Louisiana Tech,41
2012,12,Virginia Tech,30,Boston College,23
2012,12,Wake Forest,0,Notre Dame,38
2012,12,Washington,38,Colorado,3
2012,12,Washington State,7,Arizona State,46
2012,12,Western Carolina,0,Alabama,49
2012,12,Western Kentucky,27,Louisiana-Lafayette,31
2012,12,Wofford,7,South Carolina,24
2012,12,Wyoming,28,UNLV,23
2012,13,Air Force,15,Fresno State,48
2012,13,Akron,23,Toledo,35
2012,13,Arizona State,41,Arizona,34
2012,13,Auburn,0,Alabama,49
2012,13,BYU,50,New Mexico State,14
2012,13,Ball State,31,Miami,24
2012,13,Baylor,52,Texas Tech,45
2012,13,Boston College,10,North Carolina State,27
2012,13,Buffalo,7,Bowling Green,21
2012,13,Central Michigan,42,Massachusetts,21
2012,13,Connecticut,23,Louisville,20
2012,13,Florida,37,Florida State,26
2012,13,Georgia Tech,10,Georgia,42
2012,13,Idaho,9,Utah State,45
2012,13,Illinois,14,Northwestern,50
2012,13,Indiana,35,Purdue,56
2012,13,Kentucky,17,Tennessee,37
2012,13,LSU,20,Arkansas,13
2012,13,Louisiana Tech,43,San Jose State,52
2012,13,Louisiana-Monroe,23,FIU,17
2012,13,Marshall,59,East Carolina,65
2012,13,Maryland,38,North Carolina,45
2012,13,Miami,52,Duke,45
2012,13,Michigan,21,Ohio State,26
2012,13,Michigan State,26,Minnesota,10
2012,13,Mississippi State,24,Mississippi,41
2012,13,Missouri,29,Texas A&M,59
2012,13,Nebraska,13,Iowa,7
2012,13,New Mexico,20,Colorado State,24
2012,13,North Texas,24,Western Kentucky,25
2012,13,Northern Illinois,49,Eastern Michigan,7
2012,13,Notre Dame,22,USC,13
2012,13,Ohio,6,Kent State,28
2012,13,Oklahoma State,48,Oklahoma,51
2012,13,Oregon,48,Oregon State,24
2012,13,Rice,33,UTEP,24
2012,13,Rutgers,6,Pittsburgh,27
2012,13,San Diego State,42,Wyoming,28
2012,13,South Alabama,30,Louisiana-Lafayette,52
2012,13,South Carolina,27,Clemson,17
2012,13,South Florida,10,Cincinnati,27
2012,13,Southern Mississippi,24,Memphis,42
2012,13,Stanford,35,UCLA,17
2012,13,Syracuse,38,Temple,20
2012,13,TCU,20,Texas,13
2012,13,Texas State,31,UTSA,38
2012,13,Troy,21,Middle Tennessee State,24
2012,13,Tulane,17,Houston,40
2012,13,Tulsa,27,SMU,35
2012,13,UAB,24,UCF,49
2012,13,UNLV,10,Hawaii,48
2012,13,Utah,42,Colorado,35
2012,13,Vanderbilt,55,Wake Forest,21
2012,13,Virginia,14,Virginia Tech,17
2012,13,Washington,28,Washington State,31
2012,13,West Virginia,31,Iowa State,24
2012,13,Wisconsin,21,Penn State,24
2012,14,Alabama,32,Georgia,28
2012,14,Boise State,27,Nevada,21
2012,14,Cincinnati,34,Connecticut,17
2012,14,Florida State,21,Georgia Tech,15
2012,14,Kansas,10,West Virginia,59
2012,14,Louisiana-Lafayette,35,Florida Atlantic,21
2012,14,Louisville,20,Rutgers,17
2012,14,Middle Tennessee State,0,Arkansas State,45
2012,14,Nebraska,31,Wisconsin,70
2012,14,New Mexico State,28,Texas State,66
2012,14,Nicholls State,3,Oregon State,77
2012,14,Northern Illinois,44,Kent State,37
2012,14,Oklahoma,24,TCU,17
2012,14,Oklahoma State,34,Baylor,41
2012,14,Pittsburgh,27,South Florida,3
2012,14,South Alabama,7,Hawaii,23
2012,14,Texas,24,Kansas State,42
2012,14,UCF,27,Tulsa,33
2012,14,UCLA,24,Stanford,27
2012,15,Navy,17,Army,13
2013,1,Akron,7,UCF,38
2013,1,Alabama,35,Virginia Tech,10
2013,1,Arkansas-Pine Bluff,11,Arkansas State,62
2013,1,Austin Peay,0,Tennessee,45
2013,1,BYU,16,Virginia,19
2013,1,Boise State,6,Washington,38
2013,1,Buffalo,20,Ohio State,40
2013,1,Central Michigan,9,Michigan,59
2013,1,Colgate,13,Air Force,38
2013,1,Colorado,41,Colorado State,27
2013,1,Eastern Illinois,40,San Diego State,19
2013,1,Eastern Washington,49,Oregon State,46
2013,1,Elon,0,Georgia Tech,70
2013,1,FIU,10,Maryland,43
2013,1,Florida Atlantic,6,Miami,34
2013,1,Florida State,41,Pittsburgh,13
2013,1,Georgia,35,Clemson,38
2013,1,Howard,24,Eastern Michigan,34
2013,1,Idaho,6,North Texas,40
2013,1,Illinois State,28,Ball State,51
2013,1,Indiana State,35,Indiana,73
2013,1,Jackson State,7,Tulane,34
2013,1,Kentucky,26,Western Kentucky,35
2013,1,LSU,37,TCU,27
2013,1,Liberty,10,Kent State,17
2013,1,Louisiana Tech,14,North Carolina State,40
2013,1,Louisiana-Lafayette,14,Arkansas,34
2013,1,Louisiana-Monroe,0,Oklahoma,34
2013,1,Massachusetts,0,Wisconsin,45
2013,1,McNeese State,53,South Florida,21
2013,1,Miami,14,Marshall,52
2013,1,Mississippi,39,Vanderbilt,35
2013,1,Mississippi State,3,Oklahoma State,21
2013,1,Morgan State,12,Army,28
2013,1,Murray State,14,Missouri,58
2013,1,Nevada,20,UCLA,58
2013,1,New Mexico State,7,Texas,56
2013,1,Nicholls State,3,Oregon,66
2013,1,North Carolina,10,South Carolina,27
2013,1,North Carolina Central,0,Duke,45
2013,1,North Dakota State,24,Kansas State,21
2013,1,Northern Arizona,0,Arizona,35
2013,1,Northern Illinois,30,Iowa,27
2013,1,Northern Iowa,28,Iowa State,20
2013,1,Northwestern,44,California,30
2013,1,Ohio,7,Louisville,49
2013,1,Old Dominion,38,East Carolina,52
2013,1,Penn State,23,Syracuse,17
2013,1,Presbyterian,7,Wake Forest,31
2013,1,Purdue,7,Cincinnati,42
2013,1,Rice,31,Texas A&M,52
2013,1,Rutgers,51,Fresno State,52
2013,1,Sacramento State,0,San Jose State,24
2013,1,Samford,31,Georgia State,21
2013,1,Southern,13,Houston,62
2013,1,Southern Illinois,34,Illinois,42
2013,1,Southern Utah,22,South Alabama,21
2013,1,Temple,6,Notre Dame,28
2013,1,Texas State,22,Southern Mississippi,15
2013,1,Texas Tech,41,SMU,23
2013,1,Toledo,6,Florida,24
2013,1,Towson,33,Connecticut,18
2013,1,Tulsa,7,Bowling Green,34
2013,1,UAB,31,Troy,34
2013,1,UNLV,23,Minnesota,51
2013,1,USC,30,Hawaii,13
2013,1,UTSA,21,New Mexico,13
2013,1,Utah State,26,Utah,30
2013,1,Villanova,14,Boston College,24
2013,1,Washington State,24,Auburn,31
2013,1,Western Carolina,24,Middle Tennessee State,45
2013,1,Western Michigan,13,Michigan State,26
2013,1,William & Mary,17,West Virginia,24
2013,1,Wofford,3,Baylor,69
2013,1,Wyoming,34,Nebraska,37
2013,2,Alcorn State,7,Mississippi State,51
2013,2,Arizona,58,UNLV,13
2013,2,Arkansas State,9,Auburn,38
2013,2,Army,14,Ball State,40
2013,2,Austin Peay,3,Vanderbilt,38
2013,2,Bowling Green,41,Kent State,22
2013,2,Buffalo,13,Baylor,70
2013,2,Cal Poly,25,Fresno State,41
2013,2,California-Davis,7,Nevada,36
2013,2,Central Arkansas,24,Colorado,38
2013,2,Cincinnati,17,Illinois,45
2013,2,Colorado State,27,Tulsa,30
2013,2,Duke,28,Memphis,14
2013,2,Eastern Kentucky,7,Louisville,44
2013,2,Eastern Michigan,7,Penn State,45
2013,2,Florida,16,Miami,21
2013,2,Florida Atlantic,13,East Carolina,31
2013,2,Gardner-Webb,0,Marshall,55
2013,2,Grambling,10,Louisiana-Monroe,48
2013,2,Hawaii,14,Oregon State,33
2013,2,Houston,22,Temple,13
2013,2,Idaho,10,Wyoming,42
2013,2,Indiana State,14,Purdue,20
2013,2,James Madison,33,Akron,35
2013,2,Lamar,14,Louisiana Tech,27
2013,2,Louisiana-Lafayette,27,Kansas State,48
2013,2,Maine,24,Massachusetts,14
2013,2,Miami,7,Kentucky,41
2013,2,Middle Tennessee State,20,North Carolina,40
2013,2,Minnesota,44,New Mexico State,21
2013,2,Missouri State,14,Iowa,28
2013,2,Montana State,30,SMU,31
2013,2,Navy,41,Indiana,35
2013,2,New Hampshire,21,Central Michigan,24
2013,2,New Mexico,42,UTEP,35
2013,2,Nicholls State,27,Western Michigan,23
2013,2,Norfolk State,0,Rutgers,38
2013,2,North Texas,21,Ohio,27
2013,2,Notre Dame,30,Michigan,41
2013,2,Oklahoma State,56,UTSA,35
2013,2,Old Dominion,10,Maryland,47
2013,2,Oregon,59,Virginia,10
2013,2,Portland State,30,California,37
2013,2,Prairie View A&M,3,Texas State,28
2013,2,Richmond,21,North Carolina State,23
2013,2,Sacramento State,0,Arizona State,55
2013,2,Sam Houston State,28,Texas A&M,65
2013,2,Samford,21,Arkansas,31
2013,2,San Diego State,7,Ohio State,42
2013,2,San Jose State,13,Stanford,34
2013,2,Savannah State,3,Troy,66
2013,2,South Alabama,41,Tulane,39
2013,2,South Carolina,30,Georgia,41
2013,2,South Carolina State,13,Clemson,52
2013,2,South Dakota,14,Kansas,31
2013,2,South Florida,6,Michigan State,21
2013,2,Southeast Missouri State,13,Mississippi,31
2013,2,Southeastern Louisiana,17,TCU,38
2013,2,Southern Mississippi,13,Nebraska,56
2013,2,Stephen F. Austin,13,Texas Tech,61
2013,2,Syracuse,27,Northwestern,48
2013,2,Tennessee Tech,0,Wisconsin,48
2013,2,Tennessee-Chattanooga,42,Georgia State,14
2013,2,Tennessee-Martin,14,Boise State,63
2013,2,Texas,21,BYU,40
2013,2,Toledo,23,Missouri,38
2013,2,UAB,17,LSU,56
2013,2,UCF,38,FIU,0
2013,2,Utah State,52,Air Force,20
2013,2,Wake Forest,10,Boston College,24
2013,2,Washington State,10,USC,7
2013,2,Weber State,7,Utah,70
2013,2,West Virginia,7,Oklahoma,16
2013,2,Western Carolina,3,Virginia Tech,45
2013,2,Western Kentucky,20,Tennessee,52
2013,3,Air Force,20,Boise State,42
2013,3,Akron,24,Michigan,28
2013,3,Alabama,49,Texas A&M,42
2013,3,Ball State,27,North Texas,34
2013,3,Bethune-Cookman,34,FIU,13
2013,3,Boston College,7,USC,35
2013,3,Bowling Green,10,Indiana,42
2013,3,Cal Poly,17,Colorado State,34
2013,3,Central Michigan,21,UNLV,31
2013,3,Delaware,7,Navy,51
2013,3,Eastern Michigan,10,Rutgers,28
2013,3,Eastern Washington,21,Toledo,33
2013,3,Florida Atlantic,28,South Florida,10
2013,3,Fordham,30,Temple,29
2013,3,Georgia State,7,West Virginia,41
2013,3,Georgia Tech,38,Duke,14
2013,3,Iowa,27,Iowa State,21
2013,3,Kansas,14,Rice,23
2013,3,Kent State,13,LSU,45
2013,3,Lamar,3,Oklahoma State,59
2013,3,Louisiana-Monroe,21,Wake Forest,19
2013,3,Louisville,27,Kentucky,13
2013,3,Marshall,31,Ohio,34
2013,3,Maryland,32,Connecticut,21
2013,3,Massachusetts,7,Kansas State,37
2013,3,Memphis,15,Middle Tennessee State,17
2013,3,Mississippi,44,Texas,23
2013,3,Mississippi State,20,Auburn,24
2013,3,Nevada,7,Florida State,62
2013,3,New Mexico,27,Pittsburgh,49
2013,3,Nicholls State,7,Louisiana-Lafayette,70
2013,3,Northern Colorado,7,Wyoming,35
2013,3,Northern Illinois,45,Idaho,35
2013,3,Northwestern State,9,Cincinnati,66
2013,3,Notre Dame,31,Purdue,24
2013,3,Ohio State,52,California,34
2013,3,Oregon State,51,Utah,48
2013,3,Southern Mississippi,3,Arkansas,24
2013,3,Southern Utah,10,Washington State,48
2013,3,Stanford,34,Army,20
2013,3,Stony Brook,23,Buffalo,26
2013,3,TCU,10,Texas Tech,20
2013,3,Tennessee,14,Oregon,59
2013,3,Troy,34,Arkansas State,41
2013,3,Tulane,24,Louisiana Tech,15
2013,3,Tulsa,20,Oklahoma,51
2013,3,UCF,34,Penn State,31
2013,3,UCLA,41,Nebraska,21
2013,3,UTEP,42,New Mexico State,21
2013,3,UTSA,13,Arizona,38
2013,3,Vanderbilt,25,South Carolina,35
2013,3,Virginia Tech,15,East Carolina,10
2013,3,Wagner,0,Syracuse,54
2013,3,Washington,34,Illinois,24
2013,3,Weber State,6,Utah State,70
2013,3,Western Illinois,12,Minnesota,29
2013,3,Western Kentucky,24,South Alabama,31
2013,3,Western Michigan,17,Northwestern,38
2013,3,Wisconsin,30,Arizona State,32
2013,3,Youngstown State,17,Michigan State,55
2013,4,Arizona State,28,Stanford,42
2013,4,Arkansas,24,Rutgers,28
2013,4,Arkansas State,7,Memphis,31
2013,4,Auburn,21,LSU,35
2013,4,Austin Peay,0,Ohio,38
2013,4,Ball State,51,Eastern Michigan,20
2013,4,Bethune-Cookman,6,Florida State,54
2013,4,Boise State,40,Fresno State,41
2013,4,Cincinnati,14,Miami,0
2013,4,Clemson,26,North Carolina State,14
2013,4,Colorado State,6,Alabama,31
2013,4,Eastern Illinois,39,Northern Illinois,43
2013,4,FIU,0,Louisville,72
2013,4,Florida A&M,0,Ohio State,76
2013,4,Hawaii,9,Nevada,31
2013,4,Houston,31,Rice,26
2013,4,Idaho,0,Washington State,42
2013,4,Idaho State,0,Washington,56
2013,4,Jacksonville State,32,Georgia State,26
2013,4,Kansas State,21,Texas,31
2013,4,Kent State,0,Penn State,34
2013,4,Louisiana Tech,10,Kansas,13
2013,4,Louisiana-Lafayette,35,Akron,30
2013,4,Louisiana-Monroe,7,Baylor,70
2013,4,Maine,21,Northwestern,35
2013,4,Marshall,21,Virginia Tech,29
2013,4,Michigan,24,Connecticut,21
2013,4,Michigan State,13,Notre Dame,17
2013,4,Middle Tennessee State,42,Florida Atlantic,35
2013,4,Missouri,45,Indiana,28
2013,4,Morgan State,17,Western Kentucky,58
2013,4,Murray State,7,Bowling Green,48
2013,4,New Mexico State,13,UCLA,59
2013,4,North Carolina,20,Georgia Tech,28
2013,4,North Texas,21,Georgia,45
2013,4,Northwestern State,28,UAB,52
2013,4,Oregon State,34,San Diego State,30
2013,4,Pittsburgh,58,Duke,55
2013,4,Purdue,10,Wisconsin,41
2013,4,SMU,13,Texas A&M,42
2013,4,San Jose State,24,Minnesota,43
2013,4,Savannah State,7,Miami,77
2013,4,South Dakota State,20,Nebraska,59
2013,4,Tennessee,17,Florida,31
2013,4,Texas State,7,Texas Tech,33
2013,4,Toledo,38,Central Michigan,17
2013,4,Troy,7,Mississippi State,62
2013,4,Tulane,17,Syracuse,52
2013,4,UTSA,32,UTEP,13
2013,4,Utah,20,BYU,13
2013,4,Utah State,14,USC,17
2013,4,Vanderbilt,24,Massachusetts,7
2013,4,Virginia Military Institute,0,Virginia,49
2013,4,Wake Forest,25,Army,11
2013,4,West Virginia,0,Maryland,37
2013,4,Western Illinois,7,UNLV,38
2013,4,Western Michigan,3,Iowa,59
2013,4,Wyoming,56,Air Force,23
2013,5,Air Force,42,Nevada,45
2013,5,Akron,14,Bowling Green,31
2013,5,Arizona,13,Washington,31
2013,5,Arkansas State,19,Missouri,41
2013,5,Army,35,Louisiana Tech,16
2013,5,California,16,Oregon,55
2013,5,Central Michigan,14,North Carolina State,48
2013,5,Colorado,17,Oregon State,44
2013,5,Connecticut,12,Buffalo,41
2013,5,East Carolina,55,North Carolina,31
2013,5,Florida,24,Kentucky,7
2013,5,Florida Atlantic,14,Rice,18
2013,5,Florida State,48,Boston College,34
2013,5,Fresno State,42,Hawaii,37
2013,5,Houston,59,UTSA,28
2013,5,Iowa,23,Minnesota,7
2013,5,Iowa State,38,Tulsa,21
2013,5,Kent State,32,Western Michigan,14
2013,5,LSU,41,Georgia,44
2013,5,Miami,14,Illinois,50
2013,5,Miami,49,South Florida,21
2013,5,Middle Tennessee State,10,BYU,37
2013,5,Mississippi,0,Alabama,25
2013,5,Navy,7,Western Kentucky,19
2013,5,Northern Illinois,55,Purdue,24
2013,5,Oklahoma,35,Notre Dame,21
2013,5,Oklahoma State,21,West Virginia,30
2013,5,SMU,17,TCU,48
2013,5,San Diego State,26,New Mexico State,16
2013,5,South Alabama,24,Tennessee,31
2013,5,South Carolina,28,UCF,25
2013,5,Southern Mississippi,7,Boise State,60
2013,5,Stanford,55,Washington State,17
2013,5,Temple,24,Idaho,26
2013,5,Texas A&M,45,Arkansas,33
2013,5,Toledo,24,Ball State,31
2013,5,Troy,31,Duke,38
2013,5,Tulane,31,Louisiana-Monroe,14
2013,5,UAB,24,Vanderbilt,52
2013,5,UNLV,56,New Mexico,42
2013,5,USC,41,Arizona State,62
2013,5,UTEP,42,Colorado State,59
2013,5,Utah State,40,San Jose State,12
2013,5,Virginia,3,Pittsburgh,14
2013,5,Virginia Tech,17,Georgia Tech,10
2013,5,Wake Forest,7,Clemson,56
2013,5,Wisconsin,24,Ohio State,31
2013,5,Wyoming,21,Texas State,42
2013,6,Air Force,10,Navy,28
2013,6,Arkansas,10,Florida,30
2013,6,Army,27,Boston College,48
2013,6,BYU,31,Utah State,14
2013,6,Ball State,48,Virginia,27
2013,6,Central Michigan,21,Miami,9
2013,6,Cincinnati,20,South Florida,26
2013,6,Clemson,49,Syracuse,14
2013,6,East Carolina,24,Middle Tennessee State,17
2013,6,Eastern Michigan,14,Buffalo,42
2013,6,FIU,24,Southern Mississippi,23
2013,6,Florida Atlantic,37,UAB,23
2013,6,Fresno State,61,Idaho,14
2013,6,Georgia,34,Tennessee,31
2013,6,Georgia State,3,Alabama,45
2013,6,Georgia Tech,30,Miami,45
2013,6,Illinois,19,Nebraska,39
2013,6,Kansas State,29,Oklahoma State,33
2013,6,Kentucky,28,South Carolina,35
2013,6,LSU,59,Mississippi State,26
2013,6,Louisiana Tech,38,UTEP,35
2013,6,Louisville,30,Temple,7
2013,6,Maryland,0,Florida State,63
2013,6,Massachusetts,7,Bowling Green,28
2013,6,Michigan State,26,Iowa,14
2013,6,Minnesota,13,Michigan,42
2013,6,Mississippi,22,Auburn,30
2013,6,Missouri,51,Vanderbilt,28
2013,6,Nevada,44,San Diego State,51
2013,6,New Mexico State,17,New Mexico,66
2013,6,North Carolina,17,Virginia Tech,27
2013,6,North Carolina State,13,Wake Forest,28
2013,6,North Texas,21,Tulane,24
2013,6,Northern Illinois,38,Kent State,24
2013,6,Notre Dame,37,Arizona State,34
2013,6,Ohio,43,Akron,3
2013,6,Ohio State,40,Northwestern,30
2013,6,Oregon,57,Colorado,16
2013,6,Penn State,24,Indiana,44
2013,6,Rice,30,Tulsa,27
2013,6,Rutgers,55,SMU,52
2013,6,San Jose State,37,Hawaii,27
2013,6,South Alabama,33,Troy,34
2013,6,TCU,17,Oklahoma,20
2013,6,Texas,31,Iowa State,30
2013,6,Texas State,24,Louisiana-Lafayette,48
2013,6,Texas Tech,54,Kansas,16
2013,6,UCF,24,Memphis,17
2013,6,UCLA,34,Utah,27
2013,6,UTSA,10,Marshall,34
2013,6,Washington,28,Stanford,31
2013,6,Washington State,44,California,22
2013,6,West Virginia,42,Baylor,73
2013,6,Western Kentucky,31,Louisiana-Monroe,10
2013,6,Western Michigan,20,Toledo,47
2013,7,Akron,20,Northern Illinois,27
2013,7,Alabama,48,Kentucky,7
2013,7,Arizona,31,USC,38
2013,7,Baylor,35,Kansas State,25
2013,7,Boise State,34,Utah State,23
2013,7,Boston College,14,Clemson,24
2013,7,Bowling Green,20,Mississippi State,21
2013,7,Buffalo,33,Western Michigan,0
2013,7,California,10,UCLA,37
2013,7,Central Michigan,26,Ohio,23
2013,7,Colorado,13,Arizona State,54
2013,7,East Carolina,33,Tulane,36
2013,7,Eastern Michigan,25,Army,50
2013,7,Florida,6,LSU,17
2013,7,Georgia Tech,20,BYU,38
2013,7,Hawaii,37,UNLV,39
2013,7,Idaho,24,Arkansas State,48
2013,7,Indiana,28,Michigan State,42
2013,7,Iowa State,35,Texas Tech,42
2013,7,Kansas,17,TCU,27
2013,7,Kent State,24,Ball State,27
2013,7,Louisiana-Monroe,21,Texas State,14
2013,7,Marshall,24,Florida Atlantic,23
2013,7,Memphis,15,Houston,25
2013,7,Miami,10,Massachusetts,17
2013,7,Michigan,40,Penn State,43
2013,7,Middle Tennessee State,7,North Texas,34
2013,7,Missouri,41,Georgia,26
2013,7,Navy,7,Duke,35
2013,7,Nebraska,44,Purdue,7
2013,7,New Mexico,31,Wyoming,38
2013,7,Northwestern,6,Wisconsin,35
2013,7,Oklahoma,20,Texas,36
2013,7,Oregon,45,Washington,24
2013,7,Oregon State,52,Washington State,24
2013,7,Pittsburgh,9,Virginia Tech,19
2013,7,Rice,27,UTSA,21
2013,7,Rutgers,10,Louisville,24
2013,7,San Diego State,27,Air Force,20
2013,7,San Jose State,34,Colorado State,27
2013,7,South Carolina,52,Arkansas,7
2013,7,South Florida,13,Connecticut,10
2013,7,Stanford,21,Utah,27
2013,7,Syracuse,24,North Carolina State,10
2013,7,Temple,20,Cincinnati,38
2013,7,Texas A&M,41,Mississippi,38
2013,7,Troy,35,Georgia State,28
2013,7,Tulsa,34,UTEP,20
2013,7,UAB,27,FIU,24
2013,7,Virginia,26,Maryland,27
2013,7,Western Carolina,3,Auburn,62
2013,8,Akron,24,Miami,17
2013,8,Arkansas,0,Alabama,52
2013,8,Army,14,Temple,33
2013,8,Auburn,45,Texas A&M,41
2013,8,BYU,47,Houston,46
2013,8,Ball State,38,Western Michigan,17
2013,8,Charleston Southern,10,Colorado,43
2013,8,Colorado State,52,Wyoming,22
2013,8,Connecticut,16,Cincinnati,41
2013,8,Duke,35,Virginia,22
2013,8,Florida,17,Missouri,36
2013,8,Florida State,51,Clemson,14
2013,8,Georgia,27,Vanderbilt,31
2013,8,Georgia State,17,Texas State,24
2013,8,Indiana,47,Michigan,63
2013,8,Iowa,24,Ohio State,34
2013,8,Iowa State,7,Baylor,71
2013,8,Kent State,21,South Alabama,38
2013,8,LSU,24,Mississippi,27
2013,8,Louisiana-Lafayette,37,Western Kentucky,20
2013,8,Maryland,10,Wake Forest,34
2013,8,Massachusetts,3,Buffalo,32
2013,8,Miami,27,North Carolina,23
2013,8,Minnesota,20,Northwestern,17
2013,8,Navy,44,Toledo,45
2013,8,Nevada,17,Boise State,34
2013,8,North Texas,28,Louisiana Tech,13
2013,8,Northern Illinois,38,Central Michigan,17
2013,8,Ohio,56,Eastern Michigan,28
2013,8,Oklahoma,34,Kansas,19
2013,8,Old Dominion,24,Pittsburgh,35
2013,8,Oregon State,49,California,17
2013,8,Purdue,0,Michigan State,14
2013,8,Rice,45,New Mexico State,19
2013,8,SMU,34,Memphis,29
2013,8,South Carolina,21,Tennessee,23
2013,8,Southern Mississippi,14,East Carolina,55
2013,8,Syracuse,0,Georgia Tech,56
2013,8,TCU,10,Oklahoma State,24
2013,8,Texas Tech,37,West Virginia,27
2013,8,UCF,38,Louisville,35
2013,8,UCLA,10,Stanford,24
2013,8,UNLV,14,Fresno State,38
2013,8,USC,10,Notre Dame,14
2013,8,Utah,24,Arizona,35
2013,8,Utah State,45,New Mexico,10
2013,8,Washington,24,Arizona State,53
2013,8,Washington State,38,Oregon,62
2013,8,Wisconsin,56,Illinois,32
2013,9,Abilene Christian,29,New Mexico State,34
2013,9,Arizona,44,Colorado,20
2013,9,Ball State,42,Akron,24
2013,9,Baylor,59,Kansas,14
2013,9,Boise State,20,BYU,37
2013,9,Boston College,10,North Carolina,34
2013,9,Buffalo,41,Kent State,21
2013,9,California,17,Washington,41
2013,9,Clemson,40,Maryland,27
2013,9,Colorado State,35,Hawaii,28
2013,9,Connecticut,17,UCF,62
2013,9,Duke,13,Virginia Tech,10
2013,9,Eastern Michigan,20,Northern Illinois,59
2013,9,Florida Atlantic,10,Auburn,45
2013,9,Fresno State,35,San Diego State,28
2013,9,Furman,16,LSU,48
2013,9,Georgia State,10,Louisiana-Monroe,38
2013,9,Georgia Tech,35,Virginia,25
2013,9,Houston,49,Rutgers,14
2013,9,Idaho,14,Mississippi,59
2013,9,Kentucky,22,Mississippi State,28
2013,9,Louisiana Tech,23,FIU,7
2013,9,Louisiana-Lafayette,23,Arkansas State,7
2013,9,Louisville,34,South Florida,3
2013,9,Marshall,49,Middle Tennessee State,51
2013,9,Miami,16,Ohio,41
2013,9,Michigan State,42,Illinois,3
2013,9,Nebraska,23,Minnesota,34
2013,9,North Carolina State,17,Florida State,49
2013,9,North Texas,55,Southern Mississippi,14
2013,9,Northwestern,10,Iowa,17
2013,9,Notre Dame,45,Air Force,10
2013,9,Oklahoma State,58,Iowa State,27
2013,9,Penn State,14,Ohio State,63
2013,9,Pittsburgh,21,Navy,24
2013,9,South Alabama,31,Texas State,33
2013,9,South Carolina,27,Missouri,24
2013,9,Stanford,20,Oregon State,12
2013,9,Temple,49,SMU,59
2013,9,Tennessee,10,Alabama,45
2013,9,Texas,30,TCU,7
2013,9,Texas Tech,30,Oklahoma,38
2013,9,Toledo,28,Bowling Green,25
2013,9,Troy,32,Western Kentucky,26
2013,9,Tulsa,7,Tulane,14
2013,9,UAB,31,UTSA,52
2013,9,UCLA,14,Oregon,42
2013,9,UNLV,27,Nevada,22
2013,9,UTEP,7,Rice,45
2013,9,Utah,3,USC,19
2013,9,Vanderbilt,24,Texas A&M,56
2013,9,Wake Forest,21,Miami,24
2013,9,West Virginia,12,Kansas State,35
